crab_year,fishery,group,count,obs_effort,ft_effort,cpue,avg_wt,total_catch_n,total_catch_wt,target_stock
1993,TR93,legal_male,0,558,254389,0,7.937451383567407e-4,0,0,BBRKC
1993,TT93,female,5,896,286620,0.005580357142857143,2.3475306276726337e-4,1599.4419642857142,0.3754738998345593,EBT
1993,TT93,sublegal_male,297,896,286620,0.3314732142857143,8.238177912148082e-4,95006.85267857143,78.2683355239314,EBT
1993,TT93,legal_male,78,896,286620,0.08705357142857142,0.0013001362473123183,24951.29464285714,32.440082582548236,EBT
1994,QO95,female,115,1530,507603,0.07516339869281045,1.3759541086551673e-4,38153.166666666664,5.249700643320537,BSSC
1994,QO95,sublegal_male,550,1530,507603,0.35947712418300654,3.519109531435476e-4,182471.66666666666,64.21377813835836,BSSC
1994,QO95,legal_male,1217,1530,507603,0.7954248366013071,5.877777549980714e-4,403760.0333333333,237.32116595061314,BSSC
1994,QP94,female,0,203,60860,0,8.58931596687746e-5,0,0,SMBKC_PIBKC
1994,QP94,sublegal_male,0,203,60860,0,2.3191832350636027e-4,0,0,SMBKC_PIBKC
1994,QP94,legal_male,0,203,60860,0,3.4211199268394354e-4,0,0,SMBKC_PIBKC
1994,QT94,female,5,6,21282,0.8333333333333334,1.498513981414401e-4,17735,2.65761454603844,WBT
1994,QT94,sublegal_male,10,6,21282,1.6666666666666667,7.264485487004358e-4,35470,25.767130022404455,WBT
1994,QT94,legal_male,1,6,21282,0.16666666666666666,0.001211118409662179,3547,4.295836999071748,WBT
1994,TT94,female,8,411,228254,0.019464720194647202,2.1552428179185022e-4,4442.900243309003,0.9575528840120094,EBT
1994,TT94,sublegal_male,63,411,228254,0.15328467153284672,8.475979728105388e-4,34987.8394160584,29.655621762071764,EBT
1994,TT94,legal_male,19,411,228254,0.046228710462287104,0.0014380447689826248,10551.888077858881,15.174087453255087,EBT
1995,QO96,female,157,1394,520685,0.11262553802008608,1.5331138668573218e-4,58642.42826398852,8.990551995770653,BSSC
1995,QO96,sublegal_male,1130,1394,520685,0.8106169296987088,1.8832559992217662e-4,422076.0760401722,79.48773023306366,BSSC
1995,QO96,legal_male,10943,1394,520685,7.850071736011477,4.2412219120401614e-4,4087414.601865136,1733.5632373023327,BSSC
1995,QP95,female,0,47,48560,0,8.58931596687746e-5,0,0,SMBKC_PIBKC
1995,QP95,sublegal_male,0,47,48560,0,2.3191832350636027e-4,0,0,SMBKC_PIBKC
1995,QP95,legal_male,0,47,48560,0,3.4211199268394354e-4,0,0,SMBKC_PIBKC
1995,QR95,female,0,34,71763,0,1.3895090644474288e-4,0,0,PIRKC
1995,QR95,sublegal_male,9,34,71763,0.2647058823529412,1.7859397456546723e-4,18996.08823529412,3.392586899137489,PIRKC
1995,QR95,legal_male,14,34,71763,0.4117647058823529,5.015976917923009e-4,29549.470588235294,14.821946240743307,PIRKC
1995,QT95,female,0,39,46454,0,1.7853486971251318e-4,0,0,WBT
1995,QT95,sublegal_male,29,39,46454,0.7435897435897436,4.1981307168553284e-4,34542.71794871795,14.501484526418272,WBT
1995,QT95,legal_male,0,39,46454,0,8.437955242855744e-4,0,0,WBT
1995,TT95,female,28,382,201988,0.07329842931937172,2.1819856858308633e-4,14805.403141361256,3.230517772740556,EBT
1995,TT95,sublegal_male,173,382,201988,0.45287958115183247,7.729360620687462e-4,91476.24083769634,70.70528536594124,EBT
1995,TT95,legal_male,16,382,201988,0.041884816753926704,0.0011686337452823262,8460.230366492147,9.886910699144986,EBT
1996,QO97,female,218,1733,754140,0.1257934218118869,1.386753161909826e-4,94865.85112521639,13.155551900516064,BSSC
1996,QO97,sublegal_male,1722,1733,754140,0.9936526255049047,5.245866418311221e-4,749353.1909982689,393.1006740112173,BSSC
1996,QO97,legal_male,20900,1733,754140,12.0600115406809,4.248170785098357e-4,9094937.103289094,3863.6846094499806,BSSC
1996,QP96,female,2,96,91085,0.020833333333333332,9.239052114811368e-5,1897.6041666666665,0.17532063789116528,SMBKC_PIBKC
1996,QP96,sublegal_male,1021,96,91085,10.635416666666666,1.434137405169931e-4,968726.9270833333,138.92875215255324,SMBKC_PIBKC
1996,QP96,legal_male,176,96,91085,1.8333333333333333,2.2282223487092798e-4,166989.16666666666,37.20889931590054,SMBKC_PIBKC
1996,QT96,female,0,34,8533,0,1.7853486971251318e-4,0,0,WBT
1996,QT96,sublegal_male,79,34,8533,2.323529411764706,6.415305203529971e-4,19826.676470588238,12.719418073046995,WBT
1996,QT96,legal_male,0,34,8533,0,8.437955242855744e-4,0,0,WBT
1996,TR96,female,0,84,77081,0,2.5539643675030396e-4,0,0,BBRKC
1996,TR96,sublegal_male,1,84,77081,0.011904761904761904,5.935508479175129e-4,917.6309523809523,0.5446606298610691,BBRKC
1996,TR96,legal_male,0,84,77081,0,7.937451383567407e-4,0,0,BBRKC
1996,TT96,female,2,100,64989,0.02,2.789086128796802e-4,1299.78,0.3625198368487507,EBT
1996,TT96,sublegal_male,120,100,64989,1.2,6.755252531186434e-4,77986.8,52.682052809913024,EBT
1996,TT96,legal_male,10,100,64989,0.1,0.001256162797521093,6498.9000000000005,8.16367640480983,EBT
1997,QO98,female,961,3851,930794,0.24954557257855103,8.874336777989692e-5,232275.52168267983,20.61291204695348,BSSC
1997,QO98,sublegal_male,5823,3851,930794,1.51207478576993,5.249009001751863e-4,1407430.1381459362,738.7613464464887,BSSC
1997,QO98,legal_male,152676,3851,930794,39.645806284082056,4.982302017642843e-4,36902078.61438587,18385.730073566956,BSSC
1997,QP97,female,0,133,81117,0,8.58931596687746e-5,0,0,SMBKC_PIBKC
1997,QP97,sublegal_male,0,133,81117,0,2.3191832350636027e-4,0,0,SMBKC_PIBKC
1997,QP97,legal_male,0,133,81117,0,3.4211199268394354e-4,0,0,SMBKC_PIBKC
1997,TR97,female,0,604,91085,0,2.5539643675030396e-4,0,0,BBRKC
1997,TR97,sublegal_male,5,604,91085,0.008278145695364239,4.420599740412339e-4,754.0149006622518,0.33331980741345857,BBRKC
1997,TR97,legal_male,4,604,91085,0.006622516556291391,6.477691701627878e-4,603.2119205298013,0.3907420851938909,BBRKC
1998,QO99,female,220,2291,945533,0.09602793539938892,1.0729070307401617e-4,90797.58184199041,9.741736393247676,BSSC
1998,QO99,sublegal_male,751,2291,945533,0.3278044522042776,3.347124663993622e-4,309949.92710606725,103.7441045619743,BSSC
1998,QO99,legal_male,71434,2291,945533,31.18027062418158,5.287216265690209e-4,29481974.824094284,15587.757683462052,BSSC
1998,QP98,female,0,304,181326,0,8.58931596687746e-5,0,0,SMBKC_PIBKC
1998,QP98,sublegal_male,10,304,181326,0.03289473684210526,1.499212397373402e-4,5964.671052631578,0.8942308788359522,SMBKC_PIBKC
1998,QP98,legal_male,43,304,181326,0.14144736842105263,4.193890393081676e-4,25648.08552631579,10.756525948975298,SMBKC_PIBKC
1998,TR98,female,0,592,145689,0,2.5539643675030396e-4,0,0,BBRKC
1998,TR98,sublegal_male,0,592,145689,0,6.016163904601797e-4,0,0,BBRKC
1998,TR98,legal_male,12,592,145689,0.02027027027027027,8.090090706711731e-4,2953.1554054054054,2.3891295100745786,BBRKC
1999,QO00,female,15,784,182634,0.01913265306122449,1.772178127418462e-4,3494.2729591836737,0.6192474109495091,BSSC
1999,QO00,sublegal_male,156,784,182634,0.1989795918367347,5.932389646459641e-4,36340.43877551021,21.55856427396372,BSSC
1999,QO00,legal_male,8366,784,182634,10.670918367346939,5.986576296033997e-4,1948872.505102041,1166.7073943036273,BSSC
1999,TR99,female,0,441,151212,0,2.5539643675030396e-4,0,0,BBRKC
1999,TR99,sublegal_male,5,441,151212,0.011337868480725623,5.470649926013852e-4,1714.421768707483,0.9379001322136128,BBRKC
1999,TR99,legal_male,14,441,151212,0.031746031746031744,7.32951205330757e-4,4800.380952380952,3.518445005094426,BBRKC
2000,QB01,female,1,1351,4262,7.401924500370096e-4,1.4921807406041986e-4,3.154700222057735,4.7073829137343407e-4,PIGKC
2000,QB01,sublegal_male,2,1351,4262,0.0014803849000740192,3.0626062305659496e-4,6.30940044411547,0.0019323209111283609,PIGKC
2000,QB01,legal_male,0,1351,4262,0,4.579071175403321e-4,0,0,PIGKC
2000,QO01,female,27,1491,191200,0.018108651911468814,1.4046809450830644e-4,3462.374245472837,0.4863531127362047,BSSC
2000,QO01,sublegal_male,179,1491,191200,0.12005365526492287,4.4839442532379703e-4,22954.258886653253,10.292561722214547,BSSC
2000,QO01,legal_male,10781,1491,191200,7.230717639168343,5.536153391620282e-4,1382513.2126089872,765.3805210945097,BSSC
2000,TR00,female,1,1101,104056,9.082652134423251e-4,2.245540744620266e-4,94.51044504995458,0.021222705515186773,BBRKC
2000,TR00,sublegal_male,5,1101,104056,0.004541326067211626,3.4912216935704867e-4,472.55222524977296,0.16497845801370145,BBRKC
2000,TR00,legal_male,216,1101,104056,0.19618528610354224,6.245486971597637e-4,20414.256130790192,12.749697069970733,BBRKC
2001,QB02,female,0,1504,5279,0,1.3959957807884777e-4,0,0,PIGKC
2001,QB02,sublegal_male,2,1504,5279,0.0013297872340425532,2.7191794753781036e-4,7.019946808510638,0.001908849527994815,PIGKC
2001,QB02,legal_male,0,1504,5279,0,4.579071175403321e-4,0,0,PIGKC
2001,QO02,female,253,2415,326977,0.10476190476190476,7.937341406213331e-5,34254.73333333334,2.718915132454627,BSSC
2001,QO02,sublegal_male,1233,2415,326977,0.5105590062111801,3.4821847800244255e-4,166941.05217391305,58.13195910412635,BSSC
2001,QO02,legal_male,37453,2415,326977,15.50848861283644,5.130620315869864e-4,5070919.08115942,2601.6960457928667,BSSC
2001,TB02,female,0,20,80,0,NA,0,0,BBGKC
2001,TB02,sublegal_male,0,20,80,0,NA,0,0,BBGKC
2001,TB02,legal_male,0,20,80,0,NA,0,0,BBGKC
2001,TR01,female,2,660,66947,0.0030303030303030303,4.019265519794079e-4,202.86969696969697,0.08153871780413764,BBRKC
2001,TR01,sublegal_male,13,660,66947,0.019696969696969695,7.369784504806663e-4,1318.6530303030302,0.9718188669943624,BBRKC
2001,TR01,legal_male,19,660,66947,0.02878787878787879,8.093328842878383e-4,1927.2621212121212,1.5597966113393036,BBRKC
2002,QB03,female,1,593,2854,0.0016863406408094434,1.2998108209727566e-4,4.812816188870151,6.255750561646285e-4,PIGKC
2002,QB03,sublegal_male,2,593,2854,0.003372681281618887,2.349217772360127e-4,9.625632377740303,0.0022612706651992586,PIGKC
2002,QB03,legal_male,0,593,2854,0,4.579071175403321e-4,0,0,PIGKC
2002,QO03,female,9,1612,153862,0.005583126550868486,1.943015432815093e-4,859.031017369727,0.16691105240162296,BSSC
2002,QO03,sublegal_male,655,1612,153862,0.4063275434243176,5.559101292472843e-4,62518.36848635235,34.75459430557748,BSSC
2002,QO03,legal_male,4622,1612,153862,2.867245657568238,4.8509999520675756e-4,441160.15136476426,214.00678731245958,BSSC
2002,TR02,female,0,738,72514,0,2.5539643675030396e-4,0,0,BBRKC
2002,TR02,sublegal_male,11,738,72514,0.014905149051490514,7.524731265907964e-4,1080.8319783197833,0.8132970180456032,BBRKC
2002,TR02,legal_male,23,738,72514,0.03116531165311653,8.373377927877838e-4,2259.921409214092,1.8923176046651857,BBRKC
2003,QB04,female,0,552,2312,0,1.3959957807884777e-4,0,0,PIGKC
2003,QB04,sublegal_male,2,552,2312,0.0036231884057971015,3.071926668314361e-4,8.376811594202898,0.002573295093167682,PIGKC
2003,QB04,legal_male,0,552,2312,0,4.579071175403321e-4,0,0,PIGKC
2003,QO04,female,95,1627,123709,0.05838967424708052,1.6744510816378073e-4,7223.328211432084,1.2095109736657341,BSSC
2003,QO04,sublegal_male,399,1627,123709,0.24523663183773817,6.065037338642598e-4,30337.978488014753,18.40009723087454,BSSC
2003,QO04,legal_male,5304,1627,123709,3.2599877074370007,5.507350000166969e-4,403289.81929932395,222.10581863854688,BSSC
2003,TB04,female,0,10,36,0,NA,0,0,BBGKC
2003,TB04,sublegal_male,0,10,36,0,NA,0,0,BBGKC
2003,TB04,legal_male,0,10,36,0,NA,0,0,BBGKC
2003,TR03,female,0,1010,134515,0,2.5539643675030396e-4,0,0,BBRKC
2003,TR03,sublegal_male,7,1010,134515,0.006930693069306931,5.302411630605738e-4,932.2821782178218,0.49433438647886296,BBRKC
2003,TR03,legal_male,13,1010,134515,0.01287128712871287,4.033705528353706e-4,1731.3811881188117,0.6983881870202459,BBRKC
2004,QB05,female,0,602,2397,0,1.3959957807884777e-4,0,0,PIGKC
2004,QB05,sublegal_male,0,602,2397,0,2.800732536654635e-4,0,0,PIGKC
2004,QB05,legal_male,0,602,2397,0,4.579071175403321e-4,0,0,PIGKC
2004,QO05o,female,5,637,75095,0.007849293563579277,1.4665708970000482e-4,589.4427001569858,0.08644595094993611,BSSC
2004,QO05o,sublegal_male,496,637,75095,0.7786499215070644,5.514985307544937e-4,58472.715855573,32.2476168835735,BSSC
2004,QO05o,legal_male,3072,637,75095,4.822605965463108,5.982101049556887e-4,362153.59497645206,216.64394006094338,BSSC
2004,TR04,female,0,762,97621,0,2.5539643675030396e-4,0,0,BBRKC
2004,TR04,sublegal_male,9,762,97621,0.011811023622047244,4.818092803362045e-4,1153.003937007874,0.5555279971145741,BBRKC
2004,TR04,legal_male,18,762,97621,0.023622047244094488,5.938051943117818e-4,2306.007874015748,1.36931945371442,BBRKC
2005,QO05r,female,13,2583,117375,0.005032907471931862,1.0656040797679008e-4,590.7375145180023,0.06294923055423328,BSSC
2005,QO05r,sublegal_male,796,2583,117375,0.308168795973674,7.442646858231973e-4,36171.31242740999,26.921030479599008,BSSC
2005,QO05r,legal_male,2768,2583,117375,1.0716221447928764,6.765185472361514e-4,125781.64924506388,85.09361861623778,BSSC
2005,QT05,female,2,160,6346,0.0125,0.00018242122284245163,79.325,0.014470563501977476,WBT
2005,QT05,sublegal_male,50,160,6346,0.3125,7.299063501948825e-4,1983.125,1.4474955307302264,WBT
2005,QT05,legal_male,107,160,6346,0.66875,7.293633388581517e-4,4243.8875,3.0953359567383743,WBT
2005,TR05,female,0,1855,114944,0,2.5539643675030396e-4,0,0,BBRKC
2005,TR05,sublegal_male,14,1855,114944,0.007547169811320755,6.584699610373909e-4,867.5018867924529,0.5712239335960896,BBRKC
2005,TR05,legal_male,35,1855,114944,0.018867924528301886,6.626895018176822e-4,2168.754716981132,1.4372109829609747,BBRKC
2006,QO06,female,10,1118,86328,0.008944543828264758,1.338582381340698e-4,772.16457960644,0.10336059017565274,BSSC
2006,QO06,sublegal_male,228,1118,86328,0.2039355992844365,6.818038452868121e-4,17605.352415026835,12.00339697419476,BSSC
2006,QO06,legal_male,1046,1118,86328,0.9355992844364938,6.105133466357517e-4,80768.41502683364,49.310195360497545,BSSC
2006,QT06,female,3,141,4517,0.02127659574468085,1.3895090644474288e-4,96.1063829787234,0.013354069030019225,WBT
2006,QT06,sublegal_male,94,141,4517,0.6666666666666666,4.905665901838159e-4,3011.333333333333,1.4772595252401974,WBT
2006,QT06,legal_male,2,141,4517,0.014184397163120567,6.30915180623398e-4,64.0709219858156,0.04042331731738849,WBT
2006,TR06,female,2,1324,71708,0.0015105740181268882,2.92151001927584e-4,108.3202416918429,0.03164586713930996,BBRKC
2006,TR06,sublegal_male,11,1324,71708,0.008308157099697885,5.398536056985584e-4,595.761329305136,0.3216239017611439,BBRKC
2006,TR06,legal_male,24,1324,71708,0.01812688821752266,7.900208315870255e-4,1299.842900302115,1.0269029690291678,BBRKC
2006,TT06,female,2,280,15273,0.007142857142857143,2.948314076691697e-4,109.09285714285714,0.032164000638080205,EBT
2006,TT06,sublegal_male,51,280,15273,0.18214285714285713,7.230878190848661e-4,2781.867857142857,2.011534761803718,EBT
2006,TT06,legal_male,37,280,15273,0.13214285714285715,7.028805114135102e-4,2018.2178571428572,1.41856599957245,EBT
2007,QO07,female,0,1731,140857,0,1.49814713649377e-4,0,0,BSSC
2007,QO07,sublegal_male,346,1731,140857,0.1998844598497978,5.883049534692909e-4,28155.12536106297,16.563799715462203,BSSC
2007,QO07,legal_male,657,1731,140857,0.37954939341421146,5.475677809077366e-4,53462.18890814558,29.274172142903485,BSSC
2007,QT07,female,0,103,7268,0,1.7853486971251318e-4,0,0,WBT
2007,QT07,sublegal_male,0,103,7268,0,5.637928701455614e-4,0,0,WBT
2007,QT07,legal_male,0,103,7268,0,8.437955242855744e-4,0,0,WBT
2007,TR07,female,0,1979,113214,0,2.5539643675030396e-4,0,0,BBRKC
2007,TR07,sublegal_male,3,1979,113214,0.0015159171298635675,3.8815962409130317e-4,171.62304194037392,0.0666171354449815,BBRKC
2007,TR07,legal_male,4,1979,113214,0.00202122283981809,6.405805367630503e-4,228.83072258716524,0.14658450710276297,BBRKC
2007,TT07,female,0,773,26441,0,2.201018864940419e-4,0,0,EBT
2007,TT07,sublegal_male,54,773,26441,0.06985769728331177,8.042301130029208e-4,1847.1073738680466,1.4854993720144274,EBT
2007,TT07,legal_male,128,773,26441,0.16558861578266496,7.504371990037444e-4,4378.328589909444,3.2856606433296576,EBT
2008,QO08,female,0,1657,163537,0,1.49814713649377e-4,0,0,BSSC
2008,QO08,sublegal_male,2068,1657,163537,1.248038624019312,6.960116631413604e-4,204100.49245624623,142.0563232024426,BSSC
2008,QO08,legal_male,1359,1657,163537,0.820156910078455,5.700467832309494e-4,134126.0006035003,76.45809519165772,BSSC
2008,QT08,female,0,77,2336,0,1.7853486971251318e-4,0,0,WBT
2008,QT08,sublegal_male,10,77,2336,0.12987012987012986,6.324590999543633e-4,303.37662337662334,0.19187330616797305,WBT
2008,QT08,legal_male,12,77,2336,0.15584415584415584,4.625301236667555e-4,364.05194805194805,0.16838499255359077,WBT
2008,TR08,female,1,1846,139937,5.417118093174431e-4,1.9333896217062137e-4,75.80552546045503,0.01465616161932299,BBRKC
2008,TR08,sublegal_male,1,1846,139937,5.417118093174431e-4,8.548506245861585e-4,75.80552546045503,0.06480240078695192,BBRKC
2008,TR08,legal_male,1,1846,139937,5.417118093174431e-4,5.152597932896009e-4,75.80552546045503,0.039059539378963636,BBRKC
2008,TT08,female,0,607,19401,0,2.201018864940419e-4,0,0,EBT
2008,TT08,sublegal_male,4,607,19401,0.006589785831960461,4.739327270677547e-4,127.84843492586491,0.06059155741575953,EBT
2008,TT08,legal_male,0,607,19401,0,9.731451337578645e-4,0,0,EBT
2009,QB10,female,0,314,1159,0,1.3959957807884777e-4,0,0,PIGKC
2009,QB10,sublegal_male,0,314,1159,0,2.800732536654635e-4,0,0,PIGKC
2009,QB10,legal_male,0,314,1159,0,4.579071175403321e-4,0,0,PIGKC
2009,QO09,female,3,1643,137292,0.0018259281801582471,1.2529359418249743e-4,250.68533171028608,0.03140926621881334,BSSC
2009,QO09,sublegal_male,1044,1643,137292,0.63542300669507,7.49327152496768e-4,87238.49543517955,65.37017337254538,BSSC
2009,QO09,legal_male,600,1643,137292,0.36518563603164944,8.626346080041582e-4,50137.06634205722,43.249968570459004,BSSC
2009,QP09,female,1,988,10697,0.0010121457489878543,7.939579818943553e-5,10.826923076923077,8.59612199627927e-4,SMBKC_PIBKC
2009,QP09,sublegal_male,3,988,10697,0.003036437246963563,4.024199902647475e-4,32.48076923076923,0.013070910837637664,SMBKC_PIBKC
2009,QP09,legal_male,1,988,10697,0.0010121457489878543,3.3373440378934444e-4,10.826923076923077,0.0036133167179500177,SMBKC_PIBKC
2009,TR09,female,0,2063,118521,0,2.5539643675030396e-4,0,0,BBRKC
2009,TR09,sublegal_male,7,2063,118521,0.0033931168201648087,7.824001708014708e-4,402.1555986427533,0.31464660906685793,BBRKC
2009,TR09,legal_male,2,2063,118521,9.694619486185168e-4,9.424588054719197e-4,114.90159961221522,0.10829002431734115,BBRKC
2009,TT09,female,0,354,6635,0,2.201018864940419e-4,0,0,EBT
2009,TT09,sublegal_male,0,354,6635,0,7.075448798725471e-4,0,0,EBT
2009,TT09,legal_male,1,354,6635,0.002824858757062147,6.976763865135183e-4,18.742937853107346,0.013076505154003373,EBT
2010,QB10,female,0,169,664,0,1.3959957807884777e-4,0,0,PIGKC
2010,QB10,sublegal_male,0,169,664,0,2.800732536654635e-4,0,0,PIGKC
2010,QB10,legal_male,0,169,664,0,4.579071175403321e-4,0,0,PIGKC
2010,QB11,female,0,463,1872,0,1.3959957807884777e-4,0,0,PIGKC
2010,QB11,sublegal_male,0,463,1872,0,2.800732536654635e-4,0,0,PIGKC
2010,QB11,legal_male,0,463,1872,0,4.579071175403321e-4,0,0,PIGKC
2010,QO10,female,6,2141,147478,0.0028024287716020553,1.9456894371545552e-4,413.2965903783279,0.08041468103111056,BSSC
2010,QO10,sublegal_male,293,2141,147478,0.13685193834656703,7.970667516262132e-4,20182.650163475013,16.08691940500929,BSSC
2010,QO10,legal_male,2128,2141,147478,0.9939280709948622,7.971728296668815e-4,146582.5240541803,116.85160547998464,BSSC
2010,QP10,female,0,2417,29346,0,8.58931596687746e-5,0,0,SMBKC_PIBKC
2010,QP10,sublegal_male,0,2417,29346,0,2.3191832350636027e-4,0,0,SMBKC_PIBKC
2010,QP10,legal_male,0,2417,29346,0,3.4211199268394354e-4,0,0,SMBKC_PIBKC
2010,TR10,female,0,1890,131627,0,2.5539643675030396e-4,0,0,BBRKC
2010,TR10,sublegal_male,0,1890,131627,0,6.016163904601797e-4,0,0,BBRKC
