"","27.5","32.5","37.5","42.5","47.5","52.5","57.5","62.5","67.5","72.5","77.5","82.5","87.5","92.5","97.5","102.5","107.5","112.5","117.5","122.5","127.5","NA"
"1990",0.000802005012531328,0.00100250626566416,0.00431077694235589,0.00791979949874687,0.0303759398496241,0.117994987468672,0.209924812030075,0.249323308270677,0.229473684210526,0.103358395989975,0.0259649122807018,0.00932330827067669,0.00651629072681704,0.00170426065162907,0.000902255639097744,0.000300751879699248,0.000100250626566416,0.000100250626566416,0.000100250626566416,0.000100250626566416,0.000100250626566416,0.000300751879699248
"1991",0,0,0.000608272506082725,0.00121654501216545,0.0109489051094891,0.0291970802919708,0.072992700729927,0.12712895377129,0.237226277372263,0.247566909975669,0.0948905109489051,0.0614355231143552,0.0340632603406326,0.037712895377129,0.0194647201946472,0.0145985401459854,0.00608272506082725,0.0048661800486618,0,0,0,0
"1992",0,0,0,0,0.00338983050847458,0.0426150121065375,0.0774818401937046,0.150605326876513,0.208232445520581,0.224213075060533,0.136077481840194,0.0905569007263922,0.0338983050847458,0.0217917675544794,0.00677966101694915,0.00387409200968523,0.000484261501210654,0,0,0,0,0
"1993",0,0,0,0.000712250712250712,0.00498575498575499,0.0377492877492877,0.116096866096866,0.235042735042735,0.273504273504274,0.167378917378917,0.0484330484330484,0.0527065527065527,0.037037037037037,0.00997150997150997,0.0113960113960114,0.00427350427350427,0.000712250712250712,0,0,0,0,0
"1994",0,0,0,0,0.001669449081803,0.0217028380634391,0.0751252086811352,0.140233722871452,0.2220367278798,0.325542570951586,0.101836393989983,0.0317195325542571,0.0400667779632721,0.0183639398998331,0.011686143572621,0.00333889816360601,0.00667779632721202,0,0,0,0,0
"1995",0,0,0,0,0.00675675675675676,0.0202702702702703,0.121621621621622,0.168918918918919,0.331081081081081,0.162162162162162,0.0810810810810811,0.0472972972972973,0.027027027027027,0.0135135135135135,0.0202702702702703,0,0,0,0,0,0,0
"1996",0,0,0,0,0.0011454753722795,0.00458190148911798,0.101947308132875,0.248568155784651,0.296678121420389,0.245131729667812,0.0526918671248568,0.0171821305841924,0.0171821305841924,0.011454753722795,0.00229095074455899,0,0,0.0011454753722795,0,0,0,0
"1997",0,0,0.000656167979002625,0.0026246719160105,0.0236220472440945,0.122703412073491,0.23490813648294,0.303805774278215,0.208661417322835,0.0643044619422572,0.0164041994750656,0.00984251968503937,0.00656167979002625,0.00131233595800525,0.00328083989501312,0,0.000656167979002625,0.000656167979002625,0,0,0,0
"1998",0,0,0,0.00497512437810945,0.0149253731343284,0.0646766169154229,0.17910447761194,0.298507462686567,0.248756218905473,0.0447761194029851,0.0298507462686567,0.0447761194029851,0.0497512437810945,0.0149253731343284,0.00497512437810945,0,0,0,0,0,0,0
"1999",0,0,0,0,0,0.00909090909090909,0.0272727272727273,0.1,0.345454545454545,0.336363636363636,0.0818181818181818,0.0454545454545455,0.0363636363636364,0.00909090909090909,0,0.00909090909090909,0,0,0,0,0,0
"2000",0,0,0,0,0,0.0434782608695652,0,0.217391304347826,0,0.304347826086957,0.173913043478261,0.130434782608696,0.0434782608695652,0.0869565217391304,0,0,0,0,0,0,0,0
"2001",0,0,0,0.00146412884333821,0.0336749633967789,0.251830161054173,0.39385065885798,0.16398243045388,0.0980966325036603,0.0292825768667643,0.00732064421669107,0,0.00585651537335286,0.00292825768667643,0.00146412884333821,0.00146412884333821,0.00439238653001464,0.00292825768667643,0.00146412884333821,0,0,0
"2002",0,0,0,0,0,0.0298507462686567,0.17910447761194,0.26865671641791,0.328358208955224,0.104477611940299,0.0447761194029851,0.0149253731343284,0.0149253731343284,0.0149253731343284,0,0,0,0,0,0,0,0
"2003",0,0,0,0,0,0,0,0.0555555555555556,0.0648148148148148,0.0925925925925926,0.212962962962963,0.314814814814815,0.185185185185185,0.0555555555555556,0.00925925925925926,0.00925925925925926,0,0,0,0,0,0
"2004",0,0,0,0,0,0.181818181818182,0.181818181818182,0.0909090909090909,0.272727272727273,0,0.0909090909090909,0,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0,0,0
"2005",0.00735294117647059,0,0,0,0,0.0661764705882353,0.220588235294118,0.286764705882353,0.205882352941176,0.102941176470588,0.0735294117647059,0.0294117647058824,0.00735294117647059,0,0,0,0,0,0,0,0,0
"2006",0,0,0,0,0,0,0.0447761194029851,0.119402985074627,0.283582089552239,0.223880597014925,0.194029850746269,0.0149253731343284,0.0597014925373134,0.0149253731343284,0.0149253731343284,0.0298507462686567,0,0,0,0,0,0
"2007",0,0,0,0,0,0,0.010958904109589,0.205479452054795,0.257534246575342,0.304109589041096,0.134246575342466,0.0383561643835616,0.0328767123287671,0.010958904109589,0.00273972602739726,0.00273972602739726,0,0,0,0,0,0
"2008",0,0,0,0,0,0,0.0216450216450216,0.164502164502165,0.264069264069264,0.367965367965368,0.16017316017316,0.012987012987013,0.00649350649350649,0.00216450216450216,0,0,0,0,0,0,0,0
"2009",0,0,0,0,0,0.00398406374501992,0.00398406374501992,0.0956175298804781,0.322709163346614,0.378486055776892,0.155378486055777,0.0278884462151394,0.00398406374501992,0.00796812749003984,0,0,0,0,0,0,0,0
"2010",0,0,0,0,0,0.0170212765957447,0.0893617021276596,0.234042553191489,0.280851063829787,0.270212765957447,0.0659574468085106,0.0234042553191489,0.0127659574468085,0.00212765957446809,0.00425531914893617,0,0,0,0,0,0,0
"2011",0,0,0.000355935219789998,0.00480512546716498,0.0304324612920448,0.264281900694074,0.298629649403808,0.190069407367859,0.152340274070119,0.0457376757430148,0.00889838049474996,0.00213561131873999,0.000889838049474995,0.000533902829684997,0.000889838049474995,0,0,0,0,0,0,0
"2012",0,0,0,0.00186451211932878,0.00807955251709136,0.0304536979490367,0.0584213797389683,0.0919825978868863,0.146674953387197,0.338098197638285,0.242386575512741,0.0652579241765072,0.0149160969546302,0.000621504039776259,0.00124300807955252,0,0,0,0,0,0,0
"2013",0,0,0,0,0.0003382949932341,0.0098105548037889,0.0446549391069012,0.097767253044655,0.183017591339648,0.379228687415426,0.231732070365359,0.0416102841677943,0.0081190798376184,0.0023680649526387,0.0003382949932341,0,0,0,0,0,0,0.0010148849797023
"2014",0,0,0,0,0.000170270730461434,0.0107270560190703,0.0352460412055168,0.0783245360122595,0.225097905670015,0.391452409330836,0.214370849650945,0.0323514387876724,0.00834326579261025,0.00306487314830581,0.000681082921845735,0.000170270730461434,0,0,0,0,0,0
"2015",0,0,0,0,0.000430848772081,0.018526497199483,0.05170185264972,0.115898319689789,0.256355019388195,0.363636363636364,0.162429987074537,0.022834984920293,0.005170185264972,0.000430848772081,0.000430848772081,0.000861697544161999,0.000430848772081,0,0,0,0,0.000861697544161999
