#Year,Season,Fleet,Sex,Type,Shell,Maturity,Nsamp,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.5,117.5,122.5,127.5,132.5
2009,2,1,1,0,0,0,100,0,0,0,0,0,0,7.72E-05,0.000218685,0.000977649,0.002495578,0.005859463,0.010715549,0.019199228,0.047223026,0.104396205,0.166515517,0.19029426,0.187097604,0.147547837,0.083936324,0.027399904,0.006045988
2010,2,1,1,0,0,0,100,0,0,0,0,0,0,5.31E-06,4.78E-05,0.000180508,0.000472507,0.001157377,0.002362535,0.006354954,0.020800926,0.05874483,0.109993257,0.165972064,0.222970211,0.220862511,0.135678525,0.044989037,0.009407667
2011,2,1,1,0,0,0,100,0,0,0,0,6.05E-06,0.00018144,0.00087696,0.002068415,0.002328479,0.003737662,0.007251548,0.013964825,0.01642636,0.027040594,0.056742307,0.100312077,0.146355477,0.197285659,0.209629621,0.143760886,0.055629476,0.016402168
2012,2,1,1,0,0,0,100,0,4.27E-06,0,0,4.27E-06,8.54E-06,0.000205018,0.00084997,0.001721295,0.004207136,0.009943364,0.020886189,0.030329822,0.05106652,0.105720851,0.164462725,0.176050503,0.164441369,0.138720176,0.086854941,0.034810316,0.009695634
2013,2,1,1,0,0,0,100,0,0,0,0,0,4.17E-05,0.000166635,0.000866504,0.00190381,0.005865567,0.016092816,0.036122394,0.056514404,0.102118353,0.177516716,0.20225791,0.16643546,0.109204524,0.069574455,0.037692933,0.013780749,0.003836781
2014,2,1,1,0,0,0,100,0,0,0,0,0,1.43E-05,0.000166476,0.00093702,0.002468596,0.008651976,0.02358246,0.044230193,0.055707498,0.080911906,0.147982553,0.206967242,0.194819279,0.123472586,0.064259588,0.031416327,0.01128229,0.003124985
2015,2,1,1,0,0,0,100,0,0,0,0,6.69E-06,6.69E-06,0.000234211,0.000682557,0.002649928,0.007220386,0.019452883,0.035927943,0.056819551,0.095230129,0.142333275,0.159939239,0.145204031,0.112508197,0.092506591,0.073696115,0.04045825,0.015116637
2016,2,1,1,0,0,0,100,0,0,0,0,0,1.11E-05,0.000132882,0.000509379,0.002148252,0.007784643,0.019721835,0.037140389,0.055511262,0.088333001,0.139403805,0.164064403,0.147764268,0.116348858,0.092574137,0.074612983,0.039045025,0.014893806
2017,2,1,1,0,0,0,100,0,0,0,0,0,9.29E-05,0.000522806,0.002311964,0.005239677,0.014673421,0.031403211,0.049538769,0.071647652,0.122429537,0.188547064,0.194112043,0.15060297,0.094058601,0.047563724,0.020215164,0.005309385,0.001731069
2018,2,1,1,0,0,0,100,0,0,0,0,2.17E-05,9.75E-05,0.000671865,0.002253997,0.005467027,0.016043476,0.04263631,0.076760529,0.102275129,0.138284903,0.180113892,0.173492775,0.123352171,0.071927439,0.039092766,0.01846544,0.00689203,0.00215105
2019,2,1,1,0,0,0,100,0,0,0,0,3.06E-06,3.98E-05,0.000287473,0.001021447,0.003174438,0.010459131,0.029294743,0.06719839,0.115096319,0.18667103,0.236012441,0.169514384,0.09477441,0.047527883,0.022588054,0.010388792,0.00425705,0.001691199
2020,2,1,1,0,0,0,100,0,0,0,0,0,0,4.12E-05,0.000188456,0.001071843,0.004976414,0.015288485,0.040512129,0.078509549,0.14512282,0.201865713,0.207849188,0.153108639,0.088014794,0.038498006,0.016796132,0.006154263,0.002002344
2021,2,1,1,0,0,0,100,0,0,0,0,0,0,0,7.13E-05,0.000392143,0.00167552,0.005739546,0.015543118,0.037610067,0.093330006,0.174432284,0.231150405,0.205589819,0.141920074,0.063812342,0.022387794,0.005668247,0.000677338
2024,2,1,1,0,0,0,100,0,0,0,0,0,0,0,3.94E-05,0.000157425,0.00173167,0.006100201,0.018418671,0.02880869,0.04947066,0.086780275,0.157149042,0.194773505,0.197528435,0.148648117,0.077649652,0.026093117,0.006651187
