# Discard,females,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
#Year,Season,Fleet,Sex,Type,Shell,Maturity,Nsamp,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.5,117.5,122.5,127.5,132.5
1992,2,1,2,2,0,0,100,0,0,0,0,0.003645833,0.045833333,0.083333333,0.159375,0.219270833,0.231770833,0.1359375,0.075,0.020833333,0.01875,0.004166667,0.002083333,0,0,0,0,0,0
1993,2,1,2,2,0,0,100,0,0,0,0.000785546,0.005498822,0.041633936,0.126472899,0.257659073,0.300078555,0.170463472,0.035349568,0.018067557,0.020424195,0.00785546,0.011783189,0.00392773,0,0,0,0,0,0
1994,2,1,2,2,0,0,100,0,0,0,0,0.001855288,0.018552876,0.07606679,0.148423006,0.239332096,0.350649351,0.087198516,0.018552876,0.022263451,0.014842301,0.011131725,0.003710575,0.00742115,0,0,0,0,0
1995,2,1,2,2,0,0,100,0,0,0,0,0.007352941,0.022058824,0.117647059,0.183823529,0.360294118,0.176470588,0.073529412,0.036764706,0.014705882,0,0.007352941,0,0,0,0,0,0,0
1996,2,1,2,2,0,0,100,0,0,0,0,0.001270648,0.005082592,0.108005083,0.269377382,0.306226175,0.254129606,0.041931385,0.003811944,0.00635324,0.002541296,0,0,0,0.001270648,0,0,0,0
1997,2,1,2,2,0,0,100,0,0,0.000938086,0.001876173,0.024390244,0.109756098,0.21575985,0.304878049,0.236397749,0.076923077,0.020637899,0.005628518,0.000938086,0,0.000938086,0,0,0.000938086,0,0,0,0
1998,2,1,2,2,0,0,100,0,0,0,0.009009009,0.027027027,0.072072072,0.18018018,0.369369369,0.288288288,0.018018018,0,0.009009009,0,0.018018018,0.009009009,0,0,0,0,0,0,0
1999,2,1,2,2,0,0,100,0,0,0,0,0,0.01,0.03,0.11,0.38,0.34,0.07,0.04,0.02,0,0,0,0,0,0,0,0,0
2000,2,1,2,2,0,0,100,0,0,0,0,0,0.066666667,0,0.266666667,0,0.333333333,0.133333333,0.133333333,0.066666667,0,0,0,0,0,0,0,0,0
2001,2,1,2,2,0,0,100,0,0,0,0.001792115,0.037634409,0.247311828,0.403225806,0.17562724,0.08781362,0.028673835,0.001792115,0,0.001792115,0.003584229,0.001792115,0.001792115,0.005376344,0,0.001792115,0,0,0
